Responses,Coding,Count,Pct
"('MCI', 'CN', 'AD', 'AD')",standard,6,0.01
"('MCI', 'AD', 'MCI', 'MCI')",standard,6,0.01
"('AD', 'Unknown', 'AD', 'AD', 'AD')",standard,6,0.01
"('MCI', 'CN', 'MCI', 'MCI', 'MCI')",standard,6,0.01
"('AD', 'AD', 'AD', 'AD', 'MCI', 'MCI')",standard,6,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,6,0.01
"('Unknown', 'Unknown', 'MCI', 'Unknown')",standard,6,0.01
"('MCI', 'MCI', 'CN', 'CN', 'CN', 'CN')",standard,6,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown')",standard,6,0.01
"('CN', 'CN', 'Unknown', 'Unknown', 'Unknown')",standard,6,0.01
"('AD', 'AD', 'CN', 'CN', 'CN')",standard,6,0.01
"('MCI', 'MCI', 'CN', 'CN', 'CN')",standard,6,0.01
"('AD', 'MCI', 'Unknown')",standard,6,0.01
"('CN', 'AD', 'CN', 'CN', 'CN')",standard,6,0.01
"('MCI', 'MCI', 'MCI', 'CN', 'CN')",standard,6,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI')",standard,6,0.01
"('CN', 'CN', 'AD', 'Unknown')",standard,6,0.01
"('AD', 'AD', 'MCI', 'AD')",standard,6,0.01
"('AD', 'AD', 'MCI', 'AD', 'AD')",standard,6,0.01
"('CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,6,0.01
"('MCI', 'MCI', 'MCI', 'CN')",standard,6,0.01
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown')",standard,6,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN')",standard,5,0.01
"('CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,5,0.01
"('AD', 'AD', 'AD', 'MCI', 'MCI')",standard,5,0.01
"('AD', 'AD', 'AD', 'AD', 'MCI')",standard,5,0.01
"('AD', 'AD', 'AD', 'AD', 'MCI', 'AD')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,5,0.01
"('Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,5,0.01
"('CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,5,0.01
"('CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown')",standard,5,0.01
"('AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,5,0.01
"('MCI', 'Unknown', 'Unknown', 'MCI')",standard,5,0.01
"('MCI', 'AD', 'AD', 'Unknown')",standard,5,0.01
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN')",standard,5,0.01
"('CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,5,0.01
"('AD', 'AD', 'AD', 'CN', 'CN')",standard,5,0.01
"('Unknown', 'MCI', 'CN')",standard,5,0.01
"('MCI', 'CN', 'MCI', 'CN')",standard,5,0.01
"('AD', 'MCI', 'MCI', 'Unknown')",standard,5,0.01
"('AD', 'AD', 'MCI', 'AD', 'AD', 'AD')",standard,5,0.01
"('AD', 'AD', 'AD', 'CN')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'CN')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown')",standard,5,0.01
"('CN', 'Unknown', 'Unknown', 'Unknown')",standard,5,0.01
"('MCI', 'MCI', 'MCI', 'Unknown', 'MCI')",standard,5,0.01
"('CN', 'AD', 'MCI', 'AD')",standard,5,0.01
"('CN', 'CN', 'MCI', 'Unknown')",standard,5,0.01
"('Unknown', 'Unknown', 'AD', 'Unknown')",standard,5,0.01
"('CN', 'AD', 'AD', 'Unknown')",standard,5,0.01
"('MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'AD')",standard,5,0.01
"('Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD')",standard,5,0.01
"('AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,5,0.01
"('MCI', 'MCI', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,5,0.01
"('Unknown', 'MCI', 'AD', 'AD')",standard,5,0.01
"('AD', 'AD', 'Unknown', 'AD', 'AD', 'AD')",standard,5,0.01
"('AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,5,0.01
"('MCI', 'AD', 'MCI', 'AD', 'AD')",standard,5,0.01
"('CN', 'CN', 'MCI', 'MCI', 'MCI')",standard,5,0.01
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'AD')",standard,5,0.01
"('MCI', 'CN', 'CN', 'Unknown')",standard,5,0.01
"('AD', 'AD', 'AD', 'AD', 'CN')",standard,5,0.01
"('CN', 'CN', 'MCI', 'AD', 'AD')",standard,5,0.01
"('Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,5,0.01
"('AD', 'AD', 'Unknown', 'MCI')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,5,0.01
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,5,0.01
"('MCI', 'Unknown', 'CN', 'CN')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,5,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN')",standard,5,0.01
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('CN', 'AD', 'CN', 'AD', 'AD')",standard,4,0.01
"('AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown')",standard,4,0.01
"('MCI', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,4,0.01
"('MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'Unknown', 'Unknown')",standard,4,0.01
"('Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'MCI', 'AD')",standard,4,0.01
"('CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,4,0.01
"('MCI', 'Unknown', 'AD', 'AD', 'AD')",standard,4,0.01
"('AD', 'Unknown', 'CN')",standard,4,0.01
"('AD', 'MCI', 'AD', 'MCI')",standard,4,0.01
"('CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN')",standard,4,0.01
"('MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('MCI', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown')",standard,4,0.01
"('MCI', 'AD', 'AD', 'AD', 'MCI')",standard,4,0.01
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('AD', 'MCI', 'MCI', 'AD', 'AD')",standard,4,0.01
"('AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'AD')",standard,4,0.01
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('CN', 'CN', 'CN', 'MCI', 'CN', 'CN')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'CN', 'CN')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI')",standard,4,0.01
"('CN', 'CN', 'CN', 'MCI', 'CN')",standard,4,0.01
"('AD', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('Unknown', 'AD', 'Unknown', 'Unknown', 'Unknown')",standard,4,0.01
"('CN', 'CN', 'CN', 'MCI', 'AD')",standard,4,0.01
"('CN', 'CN', 'AD', 'CN', 'AD')",standard,4,0.01
"('MCI', 'AD', 'AD', 'MCI')",standard,4,0.01
"('MCI', 'MCI', 'Unknown', 'AD')",standard,4,0.01
"('MCI', 'MCI', 'AD', 'CN')",standard,4,0.01
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('MCI', 'Unknown', 'MCI', 'MCI')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'AD')",standard,4,0.01
"('CN', 'AD', 'AD', 'CN')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'MCI')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'MCI', 'CN', 'CN')",standard,4,0.01
"('Unknown', 'MCI', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,4,0.01
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'AD')",standard,4,0.01
"('CN', 'Unknown', 'AD', 'AD')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI')",standard,4,0.01
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI')",standard,4,0.01
"('MCI', 'MCI', 'AD', 'MCI', 'MCI')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('MCI', 'CN', 'MCI', 'MCI')",standard,4,0.01
"('AD', 'AD', 'AD', 'MCI', 'AD')",standard,4,0.01
"('MCI', 'CN', 'Unknown')",standard,4,0.01
"('AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('AD', 'AD', 'AD', 'CN', 'CN', 'CN')",standard,4,0.01
"('MCI', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,4,0.01
"('Unknown', 'Unknown', 'Unknown', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'Unknown', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,4,0.01
"('AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('CN', 'MCI', 'MCI', 'CN', 'CN', 'CN')",standard,4,0.01
"('Unknown', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'CN', 'Unknown', 'AD')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,4,0.01
"('CN', 'Unknown', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('Unknown', 'MCI', 'Unknown', 'Unknown')",standard,4,0.01
"('AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI')",standard,4,0.01
"('Unknown', 'MCI', 'MCI', 'Unknown')",standard,4,0.01
"('AD', 'AD', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN')",standard,4,0.01
"('Unknown', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('MCI', 'MCI', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'CN')",standard,4,0.01
"('MCI', 'MCI', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN')",standard,4,0.01
"('MCI', 'MCI', 'CN', 'MCI')",standard,4,0.01
"('CN', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('CN', 'MCI', 'AD', 'CN')",standard,4,0.01
"('Unknown', 'Unknown', 'Unknown', 'MCI')",standard,4,0.01
"('MCI', 'MCI', 'AD', 'Unknown')",standard,4,0.01
"('AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD')",standard,4,0.01
"('CN', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,4,0.01
"('AD', 'CN', 'CN', 'AD')",standard,4,0.01
"('MCI', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'Unknown', 'CN', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'MCI', 'CN', 'CN', 'CN')",standard,3,0.01
"('Unknown', 'Unknown', 'CN', 'CN', 'CN', 'CN')",standard,3,0.01
"('CN', 'CN', 'AD', 'CN', 'CN', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'AD', 'CN', 'CN', 'AD')",standard,3,0.01
"('AD', 'Unknown', 'CN', 'CN', 'CN', 'CN')",standard,3,0.01
"('MCI', 'AD', 'MCI', 'MCI', 'MCI')",standard,3,0.01
"('CN', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'AD', 'AD')",standard,3,0.01
"('AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown')",standard,3,0.01
"('Unknown', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,3,0.01
"('CN', 'Unknown', 'AD', 'Unknown')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('AD', 'Unknown', 'MCI')",standard,3,0.01
"('Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD')",standard,3,0.01
"('MCI', 'Unknown', 'CN', 'CN', 'CN')",standard,3,0.01
"('CN', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD')",standard,3,0.01
"('MCI', 'AD', 'AD', 'CN')",standard,3,0.01
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,3,0.01
"('Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD')",standard,3,0.01
"('AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'AD')",standard,3,0.01
"('CN', 'AD', 'CN', 'CN', 'AD')",standard,3,0.01
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'AD')",standard,3,0.01
"('AD', 'AD', 'CN', 'CN', 'MCI')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI')",standard,3,0.01
"('CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,3,0.01
"('CN', 'MCI', 'MCI', 'MCI', 'CN')",standard,3,0.01
"('CN', 'MCI', 'MCI', 'MCI', 'CN', 'CN')",standard,3,0.01
"('Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'Unknown')",standard,3,0.01
"('CN', 'AD', 'CN', 'CN', 'CN', 'CN')",standard,3,0.01
"('CN', 'CN', 'Unknown', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,3,0.01
"('MCI', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,3,0.01
"('AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'AD', 'MCI')",standard,3,0.01
"('CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown')",standard,3,0.01
"('Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown')",standard,3,0.01
"('MCI', 'Unknown', 'Unknown', 'Unknown', 'AD')",standard,3,0.01
"('AD', 'Unknown', 'Unknown', 'AD', 'AD')",standard,3,0.01
"('MCI', 'AD', 'MCI', 'MCI', 'MCI', 'MCI')",standard,3,0.01
"('AD', 'AD', 'AD', 'CN', 'MCI')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN')",standard,3,0.01
"('CN', 'AD', 'AD', 'AD', 'AD', 'MCI')",standard,3,0.01
"('Unknown', 'AD', 'CN')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,3,0.01
"('Unknown', 'Unknown', 'Unknown', 'CN', 'CN')",standard,3,0.01
"('MCI', 'Unknown', 'MCI', 'Unknown', 'CN')",standard,3,0.01
"('CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('Unknown', 'Unknown', 'Unknown', 'AD', 'Unknown', 'Unknown')",standard,3,0.01
"('AD', 'AD', 'AD', 'CN', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('MCI', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,3,0.01
"('CN', 'AD', 'AD', 'MCI')",standard,3,0.01
"('CN', 'AD', 'MCI', 'CN')",standard,3,0.01
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,3,0.01
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('Unknown', 'Unknown', 'Unknown', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('MCI', 'AD', 'CN', 'CN')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'AD')",standard,3,0.01
"('Unknown', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI')",standard,3,0.01
"('Unknown', 'AD', 'MCI')",standard,3,0.01
"('AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown')",standard,3,0.01
"('MCI', 'MCI', 'AD', 'Unknown', 'AD')",standard,3,0.01
"('AD', 'Unknown', 'Unknown', 'AD', 'Unknown')",standard,3,0.01
"('Unknown', 'AD', 'Unknown', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN')",standard,3,0.01
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI')",standard,3,0.01
"('MCI', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,3,0.01
"('AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'CN')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,3,0.01
"('MCI', 'AD', 'Unknown', 'Unknown', 'AD')",standard,3,0.01
"('MCI', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN')",standard,3,0.01
"('Unknown', 'Unknown', 'CN', 'Unknown')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'CN')",standard,3,0.01
"('AD', 'AD', 'AD', 'AD', 'CN', 'AD')",standard,3,0.01
"('AD', 'AD', 'AD', 'AD', 'CN', 'CN', 'CN')",standard,3,0.01
"('CN', 'CN', 'Unknown', 'MCI')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown')",standard,3,0.01
"('AD', 'AD', 'CN', 'MCI')",standard,3,0.01
"('MCI', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('Unknown', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'Unknown', 'CN', 'CN', 'CN', 'Unknown')",standard,3,0.01
"('MCI', 'MCI', 'MCI', 'MCI', 'CN')",standard,3,0.01
"('MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('AD', 'MCI', 'CN', 'CN')",standard,3,0.01
"('MCI', 'MCI', 'Unknown', 'CN')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI')",standard,3,0.01
"('MCI', 'CN', 'CN', 'CN', 'AD')",standard,3,0.01
"('MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown')",standard,3,0.01
"('CN', 'MCI', 'AD', 'Unknown')",standard,3,0.01
"('AD', 'MCI', 'MCI', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'AD')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'AD', 'MCI')",standard,3,0.01
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('CN', 'MCI', 'CN', 'AD')",standard,3,0.01
"('AD', 'MCI', 'MCI', 'CN', 'CN')",standard,3,0.01
"('MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,3,0.01
"('MCI', 'MCI', 'Unknown', 'MCI')",standard,3,0.01
"('AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
"('AD', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,3,0.01
